"dim","cite","docmean.est","docmean.cilo","docmean.cihi","docmean.pval","id_nhs","ncites.for.culture"
"q.2","Adriani, Nicolaus, and Albertus Christiaan Kruijt. 1951. “Bare’E-Speaking Toradja Of Central Celebes (The East Toradja): Second Volume.” Verhandelingen. Amsterdam: Noord-Hollandsche Uitgevers Maatschappij.",-1.09465930144645,-1.38196291925939,-0.805819003648526,0,"NHS-C024",5
"q.3","Adriani, Nicolaus, and Albertus Christiaan Kruijt. 1951. “Bare’E-Speaking Toradja Of Central Celebes (The East Toradja): Second Volume.” Verhandelingen. Amsterdam: Noord-Hollandsche Uitgevers Maatschappij.",-0.378649876490515,-0.640805063219301,-0.101654096353686,0.00225,"NHS-C024",5
"q.1","Adriani, Nicolaus, and Albertus Christiaan Kruijt. 1951. “Bare’E-Speaking Toradja Of Central Celebes (The East Toradja): Third Volume.” Verhandelingen. Amsterdam: Noord-Hollandsche Uitgevers Maatschappij.",0.0380219407706532,-0.130867250629028,0.194405941635987,0.66175,"NHS-C024",5
"q.2","Adriani, Nicolaus, and Albertus Christiaan Kruijt. 1951. “Bare’E-Speaking Toradja Of Central Celebes (The East Toradja): Third Volume.” Verhandelingen. Amsterdam: Noord-Hollandsche Uitgevers Maatschappij.",-0.0605133861482022,-0.213922000640508,0.119661118540962,0.46,"NHS-C024",5
"q.3","Adriani, Nicolaus, and Albertus Christiaan Kruijt. 1951. “Bare’E-Speaking Toradja Of Central Celebes (The East Toradja): Third Volume.” Verhandelingen. Amsterdam: Noord-Hollandsche Uitgevers Maatschappij.",0.164823298911909,-0.0141159418072444,0.341170218972414,0.102,"NHS-C024",5
"q.1","Ainsworth, Mary D. (Salter). 1967. “Infancy In Uganda: Infant Care And The Growth Of Love.” Baltimore: Johns Hopkins Press.",2.32463745037266,0.790439893070928,3.87126053817633,0.00225000000000009,"NHS-C017",12
"q.2","Ainsworth, Mary D. (Salter). 1967. “Infancy In Uganda: Infant Care And The Growth Of Love.” Baltimore: Johns Hopkins Press.",-0.974166080033896,-2.96435549536132,1.14284849356112,0.35275,"NHS-C017",12
"q.3","Ainsworth, Mary D. (Salter). 1967. “Infancy In Uganda: Infant Care And The Growth Of Love.” Baltimore: Johns Hopkins Press.",-0.827011649854417,-2.73769129621264,1.36690878396945,0.41225,"NHS-C017",12
"q.1","Akiga, Rupert East, and International Institute Of African Languages And Cultures. 1939. “Akiga’S Story: The Tiv Tribe As Seen By One Of Its Members.” London, New York [etc.]: Oxford University Press.",0.131702586361977,-0.431760636632353,0.620110399724379,0.56775,"NHS-C073",11
"q.2","Akiga, Rupert East, and International Institute Of African Languages And Cultures. 1939. “Akiga’S Story: The Tiv Tribe As Seen By One Of Its Members.” London, New York [etc.]: Oxford University Press.",-0.0608687507439445,-0.635491937053719,0.537909271694025,0.8145,"NHS-C073",11
"q.3","Akiga, Rupert East, and International Institute Of African Languages And Cultures. 1939. “Akiga’S Story: The Tiv Tribe As Seen By One Of Its Members.” London, New York [etc.]: Oxford University Press.",0.244601445628933,-0.406188561828745,0.839975909791605,0.41375,"NHS-C073",11
"q.1","Alzevedo, Thales de, and Frieda Schütze. 1953. “Colored Elite In A Brazilian City.” Paris: UNESCO.",0.0633040493332735,-1.64451965818769,1.7158224821992,0.93425,"NHS-C029",5
"q.2","Alzevedo, Thales de, and Frieda Schütze. 1953. “Colored Elite In A Brazilian City.” Paris: UNESCO.",0.0941283030463144,-2.0371056754612,2.10538796878259,0.9065,"NHS-C029",5
"q.3","Alzevedo, Thales de, and Frieda Schütze. 1953. “Colored Elite In A Brazilian City.” Paris: UNESCO.",0.341480871355336,-1.60885719932625,2.2430736285262,0.7205,"NHS-C029",5
"q.1","Ames, David W. [nd]-/. “Plural Marriage Among The Wolof In The Gambia: With A Consideration Of Problems Of Marital Adjustment And Patterned Ways Of Resolving Tensions.” [S.L.]: [s.n.].",-0.148686796145579,-0.726726735959101,0.375891738658748,0.59525,"NHS-C048",15
"q.2","Ames, David W. [nd]-/. “Plural Marriage Among The Wolof In The Gambia: With A Consideration Of Problems Of Marital Adjustment And Patterned Ways Of Resolving Tensions.” [S.L.]: [s.n.].",-0.198518496869866,-0.855724302008658,0.447362857072876,0.5705,"NHS-C048",15
"q.3","Ames, David W. [nd]-/. “Plural Marriage Among The Wolof In The Gambia: With A Consideration Of Problems Of Marital Adjustment And Patterned Ways Of Resolving Tensions.” [S.L.]: [s.n.].",-0.0666384022697147,-0.750115295042018,0.600365871478937,0.8525,"NHS-C048",15
"q.1","Ames, David W. 1959. “Wolof Co-Operative Work Groups.” Continuity And Change In African Cultures, Edited By William R. Bascom And Melville J. Herskovits. Chicago: University of Chicago Press.",0.263503910904576,-0.58531938322452,1.10421015252998,0.55375,"NHS-C048",15
"q.2","Ames, David W. 1959. “Wolof Co-Operative Work Groups.” Continuity And Change In African Cultures, Edited By William R. Bascom And Melville J. Herskovits. Chicago: University of Chicago Press.",0.532046531198189,-0.646826297811815,1.58302723978056,0.34925,"NHS-C048",15
"q.3","Ames, David W. 1959. “Wolof Co-Operative Work Groups.” Continuity And Change In African Cultures, Edited By William R. Bascom And Melville J. Herskovits. Chicago: University of Chicago Press.",0.605182003362938,-0.448824223502309,1.67596214288674,0.27075,"NHS-C048",15
"q.1","Anderson, Myrdene. 1978. “Saami Ethnoecology: Resource Management In Norwegian Lapland.” Ann Arbor, Mich.: University Microfilms International.",1.83547499617554,0.773165809307331,2.82043588118511,0.000750000000000028,"NHS-C007",10
"q.2","Anderson, Myrdene. 1978. “Saami Ethnoecology: Resource Management In Norwegian Lapland.” Ann Arbor, Mich.: University Microfilms International.",-2.18251430975215,-3.71338682680834,-0.899331981056419,0.00025,"NHS-C007",10
"q.3","Anderson, Myrdene. 1978. “Saami Ethnoecology: Resource Management In Norwegian Lapland.” Ann Arbor, Mich.: University Microfilms International.",-0.998358191747147,-2.38117653624924,0.442833331812166,0.16525,"NHS-C007",10
"q.1","Antropova, V. V., and V. G. Kuznetsova. 1964. “Chukchi.” Peoples Of Siberia, Edited By M. G. Levin And L. P. Potapov. Chicago And London: University of Chicago Press.",-0.367489198769808,-1.96575237745226,1.22247076313239,0.661,"NHS-C016",7
"q.2","Antropova, V. V., and V. G. Kuznetsova. 1964. “Chukchi.” Peoples Of Siberia, Edited By M. G. Levin And L. P. Potapov. Chicago And London: University of Chicago Press.",0.0117609463211166,-2.10797038642871,2.08276993303251,0.98375,"NHS-C016",7
"q.3","Antropova, V. V., and V. G. Kuznetsova. 1964. “Chukchi.” Peoples Of Siberia, Edited By M. G. Levin And L. P. Potapov. Chicago And London: University of Chicago Press.",0.101814212499309,-1.81578084583826,1.93367302312243,0.90175,"NHS-C016",7
"q.1","Archer, W. G. (William George). 1974. “Hill Of Flutes: Life, Love, And Poetry In Tribal India : A Portrait Of The Santals.” Pittsburgh: University of Pittsburgh Press.",0.516523466713749,0.386546829028907,0.657891642645051,0,"NHS-C083",7
"q.2","Archer, W. G. (William George). 1974. “Hill Of Flutes: Life, Love, And Poetry In Tribal India : A Portrait Of The Santals.” Pittsburgh: University of Pittsburgh Press.",0.622678636378407,0.492058692011387,0.730367961596025,0,"NHS-C083",7
"q.3","Archer, W. G. (William George). 1974. “Hill Of Flutes: Life, Love, And Poetry In Tribal India : A Portrait Of The Santals.” Pittsburgh: University of Pittsburgh Press.",0.0414674972053218,-0.137258618407067,0.244993826587477,0.675,"NHS-C083",7
"q.1","Archer, W. G. (William George). 1984. “Tribal Law And Justice: A Report On The Santal.” New Delhi: Concept.",0.184468317497493,-0.140059617282508,0.574983726321921,0.32,"NHS-C083",7
"q.2","Archer, W. G. (William George). 1984. “Tribal Law And Justice: A Report On The Santal.” New Delhi: Concept.",0.0594842555203689,-0.334300505217674,0.492984784512428,0.8085,"NHS-C083",7
"q.3","Archer, W. G. (William George). 1984. “Tribal Law And Justice: A Report On The Santal.” New Delhi: Concept.",0.326850700656233,-0.0550641234249308,0.863675545830418,0.1105,"NHS-C083",7
"q.1","Arhin, Kwame. 1986. “Asante Praise Poems: The Ideology Of Patrimonialism.” Paideuma, 163-97.",0.280397880713703,-1.30391413894854,1.81200317260641,0.72375,"NHS-C108",14
"q.2","Arhin, Kwame. 1986. “Asante Praise Poems: The Ideology Of Patrimonialism.” Paideuma, 163-97.",-0.0403772619801078,-2.0958900579799,2.06051402748937,0.9565,"NHS-C108",14
"q.3","Arhin, Kwame. 1986. “Asante Praise Poems: The Ideology Of Patrimonialism.” Paideuma, 163-97.",0.430149093156584,-1.43302356786355,2.24654659496585,0.63475,"NHS-C108",14
"q.1","Arno, Andrew. 1993. “World Of Talk On A Fijian Island: An Ethnography Of Law And Communication Causation.” Norwood, N.J.: Ablex Publishing Corporation.",-0.756400399700804,-1.35416126449384,-0.119245811066335,0.0205,"NHS-C052",4
"q.2","Arno, Andrew. 1993. “World Of Talk On A Fijian Island: An Ethnography Of Law And Communication Causation.” Norwood, N.J.: Ablex Publishing Corporation.",0.14612491030255,-0.847682637580985,0.935731066989997,0.67925,"NHS-C052",4
"q.3","Arno, Andrew. 1993. “World Of Talk On A Fijian Island: An Ethnography Of Law And Communication Causation.” Norwood, N.J.: Ablex Publishing Corporation.",-0.353050616353605,-1.34123594787027,0.554895188683381,0.4595,"NHS-C052",4
"q.1","Attagara, Kingkeo. 1984. “Folk Religion Of Ban Nai, A Hamlet In Central Thailand.” Ann Arbor, Michigan: University Microfilms.",-0.22523894802671,-0.386299545124198,-0.0408893076997939,0.0325,"NHS-C085",7
"q.2","Attagara, Kingkeo. 1984. “Folk Religion Of Ban Nai, A Hamlet In Central Thailand.” Ann Arbor, Michigan: University Microfilms.",0.0856888248971823,-0.16736729255722,0.283312110045239,0.444,"NHS-C085",7
"q.3","Attagara, Kingkeo. 1984. “Folk Religion Of Ban Nai, A Hamlet In Central Thailand.” Ann Arbor, Michigan: University Microfilms.",-0.319767092892985,-0.564197788134413,-0.0183085056357983,0.048,"NHS-C085",7
"q.1","Baldus, Herbert, and Ivana Lillios. 1937. “Social Position Of The Woman Among The Eastern Bororo.” Ensaios De Etnologia Brasileira, By Herbert Baldus. Sao Paulo, Brazil: Companhia Editora Nacional.",-0.278872655720617,-1.73611180214466,1.21196059005998,0.69925,"NHS-C111",9
"q.2","Baldus, Herbert, and Ivana Lillios. 1937. “Social Position Of The Woman Among The Eastern Bororo.” Ensaios De Etnologia Brasileira, By Herbert Baldus. Sao Paulo, Brazil: Companhia Editora Nacional.",-0.303476946391359,-2.42037230158601,1.78138589771389,0.784,"NHS-C111",9
"q.3","Baldus, Herbert, and Ivana Lillios. 1937. “Social Position Of The Woman Among The Eastern Bororo.” Ensaios De Etnologia Brasileira, By Herbert Baldus. Sao Paulo, Brazil: Companhia Editora Nacional.",-0.466019554120688,-2.50536624672517,1.53355425196503,0.655,"NHS-C111",9
"q.1","Baldwin, B. 1945. “Usituma!: Song Of Heaven.” Oceania 15: 201-38.",-0.125055386734621,-0.59597235217579,0.374247467650325,0.61325,"NHS-C006",12
"q.2","Baldwin, B. 1945. “Usituma!: Song Of Heaven.” Oceania 15: 201-38.",0.228911807118422,-0.225366636435291,0.714616951200593,0.378,"NHS-C006",12
"q.3","Baldwin, B. 1945. “Usituma!: Song Of Heaven.” Oceania 15: 201-38.",-0.574270258789744,-1.03019035490202,-0.0789994164776454,0.02375,"NHS-C006",12
"q.1","Bamrungsuk, Sumālī. 1995. “Love And Marriage: Mate Selection In Tewntieth-Century Central Thailand.” Chulalongkåonmahawitthayalai. Thai Studies. Bangkok, Thailand: Produced by Thai Studies Section Faculty of Arts, Chulalongkorn University, Chulalongkorn University Press.",0.166312874516368,-0.495204481866242,0.744832164151338,0.56675,"NHS-C085",7
"q.2","Bamrungsuk, Sumālī. 1995. “Love And Marriage: Mate Selection In Tewntieth-Century Central Thailand.” Chulalongkåonmahawitthayalai. Thai Studies. Bangkok, Thailand: Produced by Thai Studies Section Faculty of Arts, Chulalongkorn University, Chulalongkorn University Press.",0.0726400400894484,-0.672162035571374,0.737826792284177,0.83825,"NHS-C085",7
"q.3","Bamrungsuk, Sumālī. 1995. “Love And Marriage: Mate Selection In Tewntieth-Century Central Thailand.” Chulalongkåonmahawitthayalai. Thai Studies. Bangkok, Thailand: Produced by Thai Studies Section Faculty of Arts, Chulalongkorn University, Chulalongkorn University Press.",0.35565457510663,-0.337940565313663,1.05181548312438,0.36125,"NHS-C085",7
"q.1","Barker, James, and Sidney Muirden. 1953. “Memoir On The Culture Of The Waica.” Boletín Indigenista Venezolano 1: 433-89 [HRAF ms.: 1-65 ].",0.251028013526187,-0.260508219785281,0.821179077177605,0.35125,"NHS-C116",5
"q.2","Barker, James, and Sidney Muirden. 1953. “Memoir On The Culture Of The Waica.” Boletín Indigenista Venezolano 1: 433-89 [HRAF ms.: 1-65 ].",0.0793192321462946,-0.603019036454668,0.710569846201045,0.811,"NHS-C116",5
"q.3","Barker, James, and Sidney Muirden. 1953. “Memoir On The Culture Of The Waica.” Boletín Indigenista Venezolano 1: 433-89 [HRAF ms.: 1-65 ].",0.147764270883409,-0.457248552986535,0.754259920708592,0.64475,"NHS-C116",5
"q.1","Barton, Roy Franklin. 1911. “Harvest Feast Of The Kiangan Ifugao.” Philippine Journal Of Science 6. Manila: 81-105 , plates.",-0.423169484721314,-2.05091368360792,1.19583517172935,0.59425,"NHS-C008",8
"q.2","Barton, Roy Franklin. 1911. “Harvest Feast Of The Kiangan Ifugao.” Philippine Journal Of Science 6. Manila: 81-105 , plates.",-0.119831110217812,-2.02387600159833,1.76354972153931,0.90125,"NHS-C008",8
"q.3","Barton, Roy Franklin. 1911. “Harvest Feast Of The Kiangan Ifugao.” Philippine Journal Of Science 6. Manila: 81-105 , plates.",0.0452549152058447,-1.80972187417657,1.9295897956283,0.958,"NHS-C008",8
"q.1","Barton, Roy Franklin. 1922. “Ifugao Economics.” Publications In American Archaeology And Ethnology. Berkeley: University of California Press.",0.387735012260806,-0.501318959012085,1.28657877934846,0.41,"NHS-C008",8
"q.2","Barton, Roy Franklin. 1922. “Ifugao Economics.” Publications In American Archaeology And Ethnology. Berkeley: University of California Press.",0.411310432001566,-0.718688648042013,1.56622936811591,0.5055,"NHS-C008",8
"q.3","Barton, Roy Franklin. 1922. “Ifugao Economics.” Publications In American Archaeology And Ethnology. Berkeley: University of California Press.",0.612270445713601,-0.587708024363187,1.85469723640824,0.3095,"NHS-C008",8
"q.1","Barton, Roy Franklin. 1930. “Half-Way Sun: Life Among The Headhunters Of The Philippines.” New York: Brewer & Warren, Inc.",0.642205917785356,-0.325427404555829,1.49890193253273,0.16275,"NHS-C008",8
"q.2","Barton, Roy Franklin. 1930. “Half-Way Sun: Life Among The Headhunters Of The Philippines.” New York: Brewer & Warren, Inc.",0.310189997095034,-0.753680709283054,1.4339017121531,0.624,"NHS-C008",8
"q.3","Barton, Roy Franklin. 1930. “Half-Way Sun: Life Among The Headhunters Of The Philippines.” New York: Brewer & Warren, Inc.",0.494142068713112,-0.518245577322186,1.45728568298523,0.37075,"NHS-C008",8
"q.1","Barton, Roy Franklin. 1955. “Mythology Of The Ifugaos.” Memoirs. Philadelphia: American Folklore Society.",0.019794685762742,-1.86256896077387,1.98720621450337,0.9785,"NHS-C008",8
"q.2","Barton, Roy Franklin. 1955. “Mythology Of The Ifugaos.” Memoirs. Philadelphia: American Folklore Society.",-0.0486555284127303,-2.31919591751913,2.23597053343396,0.96375,"NHS-C008",8
"q.3","Barton, Roy Franklin. 1955. “Mythology Of The Ifugaos.” Memoirs. Philadelphia: American Folklore Society.",0.30677929295005,-1.90719609150327,2.52835135138426,0.77575,"NHS-C008",8
"q.1","Basedow, Herbert. 1925. “Australian Aboriginal.” Adelaide: F. W. Preece and sons.",-0.381308187931737,-1.13270528745601,0.178059107649508,0.2365,"NHS-C077",13
"q.2","Basedow, Herbert. 1925. “Australian Aboriginal.” Adelaide: F. W. Preece and sons.",-0.0704773253156622,-1.00012560766025,0.666843325978408,0.877,"NHS-C077",13
"q.3","Basedow, Herbert. 1925. “Australian Aboriginal.” Adelaide: F. W. Preece and sons.",-0.199688134404859,-0.873488242389127,0.451725968443903,0.60925,"NHS-C077",13
"q.1","Beaglehole, Ernest, and Pearl Beaglehole. 1935. “Hopi Of The Second Mesa.” Memoirs Of The American Anthropological Association. Menasha, Wisconsin: American Anthropological Association.",0.0940849788001533,-0.601454392194501,0.796158887475266,0.78425,"NHS-C067",26
"q.2","Beaglehole, Ernest, and Pearl Beaglehole. 1935. “Hopi Of The Second Mesa.” Memoirs Of The American Anthropological Association. Menasha, Wisconsin: American Anthropological Association.",-0.107625161514334,-1.08053096101259,0.704428028049902,0.8685,"NHS-C067",26
"q.3","Beaglehole, Ernest, and Pearl Beaglehole. 1935. “Hopi Of The Second Mesa.” Memoirs Of The American Anthropological Association. Menasha, Wisconsin: American Anthropological Association.",0.605795610335696,-0.297193834980484,1.50464620965714,0.1685,"NHS-C067",26
"q.1","Beaglehole, Ernest, and Pearl Beaglehole. 1937. “Notes On Hopi Economic Life.” Yale University Publications In Anthropology. New Haven: Pub. for the Section of Anthropology, Department of the Social Sciences, Yale University, by the Yale University Press ; H. Milford, Oxford University Press.",-0.375255051689103,-1.88386666378886,1.18778973504065,0.62575,"NHS-C067",26
"q.2","Beaglehole, Ernest, and Pearl Beaglehole. 1937. “Notes On Hopi Economic Life.” Yale University Publications In Anthropology. New Haven: Pub. for the Section of Anthropology, Department of the Social Sciences, Yale University, by the Yale University Press ; H. Milford, Oxford University Press.",0.218002724340209,-1.67449716590108,2.19214119161991,0.8225,"NHS-C067",26
"q.3","Beaglehole, Ernest, and Pearl Beaglehole. 1937. “Notes On Hopi Economic Life.” Yale University Publications In Anthropology. New Haven: Pub. for the Section of Anthropology, Department of the Social Sciences, Yale University, by the Yale University Press ; H. Milford, Oxford University Press.",-0.0913375302317912,-1.99414138777672,1.71509642676385,0.91975,"NHS-C067",26
"q.1","Beaglehole, Ernest, and Pearl Beaglehole. 1937. “Notes On Hopi Economic Life.” Yale University Publications In Anthropology. New Haven: Pub. for the Section of Anthropology, Department of the Social Sciences, Yale University, by the Yale University Press ; H. Milford, Oxford University Press. ",-0.0300127734389155,-1.48144175295283,1.44201040982155,0.965,"NHS-C067",26
"q.2","Beaglehole, Ernest, and Pearl Beaglehole. 1937. “Notes On Hopi Economic Life.” Yale University Publications In Anthropology. New Haven: Pub. for the Section of Anthropology, Department of the Social Sciences, Yale University, by the Yale University Press ; H. Milford, Oxford University Press. ",-0.0970479643418596,-2.14046485917774,1.83624364892847,0.933,"NHS-C067",26
"q.3","Beaglehole, Ernest, and Pearl Beaglehole. 1937. “Notes On Hopi Economic Life.” Yale University Publications In Anthropology. New Haven: Pub. for the Section of Anthropology, Department of the Social Sciences, Yale University, by the Yale University Press ; H. Milford, Oxford University Press. ",-0.18372375231698,-2.09416707344886,1.7916679643904,0.843,"NHS-C067",26
"q.1","Beaglehole, Ernest. 1970. “Hopi Hunting And Hunting Fritual.” Yale University Publications In Anthropology. New Haven: Human Relations Area Files Press.",-0.0879912106448088,-1.01637469470552,0.966795840411601,0.828,"NHS-C067",26
"q.2","Beaglehole, Ernest. 1970. “Hopi Hunting And Hunting Fritual.” Yale University Publications In Anthropology. New Haven: Human Relations Area Files Press.",-0.143189414184146,-1.29150834781023,0.916313067308746,0.827,"NHS-C067",26
"q.3","Beaglehole, Ernest. 1970. “Hopi Hunting And Hunting Fritual.” Yale University Publications In Anthropology. New Haven: Human Relations Area Files Press.",0.607849045028157,-0.388389623194779,1.65717119293978,0.24325,"NHS-C067",26
"q.1","Becher, Hans, and Frieda Schütze. 1960. “Surara And Pakidai, Two Yanoama Tribes In Northwest Brazil.” Mitteilungen. Hamburg: Kommissionsverlag Cram, De Gruyter & Co.",-0.558201713313377,-0.90353282866628,-0.15541706178524,0.0055,"NHS-C116",5
"q.2","Becher, Hans, and Frieda Schütze. 1960. “Surara And Pakidai, Two Yanoama Tribes In Northwest Brazil.” Mitteilungen. Hamburg: Kommissionsverlag Cram, De Gruyter & Co.",0.016510722135818,-0.447277952120041,0.435278936426178,0.87425,"NHS-C116",5
"q.3","Becher, Hans, and Frieda Schütze. 1960. “Surara And Pakidai, Two Yanoama Tribes In Northwest Brazil.” Mitteilungen. Hamburg: Kommissionsverlag Cram, De Gruyter & Co.",-0.557735072086849,-1.06637861546466,-0.0342589293634018,0.03975,"NHS-C116",5
"q.1","Beierle, John, and Martin J. Malone. 1997. “Culture Summary: Eastern Toraja.” New Haven, Conn.: HRAF.",-0.378239522128031,-2.03211183472579,1.25727416991444,0.65675,"NHS-C024",5
"q.2","Beierle, John, and Martin J. Malone. 1997. “Culture Summary: Eastern Toraja.” New Haven, Conn.: HRAF.",0.29708749896281,-1.68941847170249,2.39893890033628,0.7785,"NHS-C024",5
"q.3","Beierle, John, and Martin J. Malone. 1997. “Culture Summary: Eastern Toraja.” New Haven, Conn.: HRAF.",-0.356031226762619,-2.43682441852294,1.59179995384485,0.7385,"NHS-C024",5
"q.1","Beierle, John. 1995. “Culture Summary: Lozi.” New Haven, Conn.: HRAF.",-0.352644804518215,-1.9656517392429,1.22998646566273,0.67025,"NHS-C068",5
"q.2","Beierle, John. 1995. “Culture Summary: Lozi.” New Haven, Conn.: HRAF.",0.213958390688297,-1.80605942449717,2.2018282264948,0.825,"NHS-C068",5
"q.3","Beierle, John. 1995. “Culture Summary: Lozi.” New Haven, Conn.: HRAF.",0.653208524516876,-1.36237659422747,2.6451426554232,0.513,"NHS-C068",5
"q.1","Beierle, John. 1998. “Culture Summary: Tukano.” New Haven, Conn.: HRAF.",-0.40313467968989,-1.40978896091311,0.526567507351183,0.394,"NHS-C115",9
"q.2","Beierle, John. 1998. “Culture Summary: Tukano.” New Haven, Conn.: HRAF.",-0.176589951258956,-1.40119106940691,1.03679845637026,0.777,"NHS-C115",9
"q.3","Beierle, John. 1998. “Culture Summary: Tukano.” New Haven, Conn.: HRAF.",-0.145284433618791,-1.33233075734103,1.01595960937323,0.82125,"NHS-C115",9
"q.1","Beik, Janet. 1984. “Hausa Theatre In Niger: A Contemporary Oral Art.” Ann Arbor, Mich.: University Microfilms International.",0.0288420124692655,-1.50082759542228,1.57072584006143,0.97075,"NHS-C066",10
"q.2","Beik, Janet. 1984. “Hausa Theatre In Niger: A Contemporary Oral Art.” Ann Arbor, Mich.: University Microfilms International.",0.941239729754468,-1.0174416703177,2.96609219061875,0.357,"NHS-C066",10
"q.3","Beik, Janet. 1984. “Hausa Theatre In Niger: A Contemporary Oral Art.” Ann Arbor, Mich.: University Microfilms International.",-0.510906201749941,-2.55459041310384,1.39200895861802,0.61175,"NHS-C066",10
"q.1","Bennett, Wendell Clark, and Robert M. (Robert Mowry) Zingg. 1935. “Tarahumara: An Indian Tribe Of Northern Mexico.” Ethnological Series. Chicago, Illinois: The University of Chicago Press.",-0.286554821861838,-0.701084097224985,0.0731801672830812,0.09925,"NHS-C086",3
"q.2","Bennett, Wendell Clark, and Robert M. (Robert Mowry) Zingg. 1935. “Tarahumara: An Indian Tribe Of Northern Mexico.” Ethnological Series. Chicago, Illinois: The University of Chicago Press.",-0.321608386420253,-0.830412528701829,0.213290415228808,0.214,"NHS-C086",3
