"dim","cite","docmean.est","docmean.cilo","docmean.cihi","docmean.pval","id_nhs","ncites.for.culture"
"q.2","Abu-Lughod, Lila. 1993. “Writing Women’S Worlds: Bedouin Stories.” Berkeley: University of California Press.",-0.138742305370994,-0.295931194334712,0.0226179639608442,0.0823333333333333,"NHS-C059",6
"q.3","Abu-Lughod, Lila. 1993. “Writing Women’S Worlds: Bedouin Stories.” Berkeley: University of California Press.",0.321294938926153,0.147607734284094,0.488653733901352,0,"NHS-C059",6
"q.1","Adanson, Michel. 1759. “Voyage To Senegal, The Isle Of Goree, And The River Gambia.” London: J. Nourse [etc.].",-0.110213772578628,-1.93060237352456,1.66558470665943,0.91025,"NHS-C048",15
"q.2","Adanson, Michel. 1759. “Voyage To Senegal, The Isle Of Goree, And The River Gambia.” London: J. Nourse [etc.].",-0.931167250759396,-2.79156853009168,0.849877230423096,0.30575,"NHS-C048",15
"q.3","Adanson, Michel. 1759. “Voyage To Senegal, The Isle Of Goree, And The River Gambia.” London: J. Nourse [etc.].",0.501590131686409,-1.3631164263414,2.38545117349195,0.59525,"NHS-C048",15
"q.1","Adriani, Nicolaus, and Albertus Christiaan Kruijt. 1950. “Bare’E-Speaking Toradja Of Central Celebes (The East Toradja): First Volume.” Verhandelingen. Amsterdam: Noord-Hollandsche Uitgevers Maatschappij.",-0.126716625895369,-0.381592118020627,0.0816949671643821,0.263666666666667,"NHS-C024",5
"q.2","Adriani, Nicolaus, and Albertus Christiaan Kruijt. 1950. “Bare’E-Speaking Toradja Of Central Celebes (The East Toradja): First Volume.” Verhandelingen. Amsterdam: Noord-Hollandsche Uitgevers Maatschappij.",0.180706606136061,-0.0873360753955294,0.453863321112769,0.195416666666667,"NHS-C024",5
"q.3","Adriani, Nicolaus, and Albertus Christiaan Kruijt. 1950. “Bare’E-Speaking Toradja Of Central Celebes (The East Toradja): First Volume.” Verhandelingen. Amsterdam: Noord-Hollandsche Uitgevers Maatschappij.",-0.563581001363774,-0.889070975504013,-0.297169576622529,0,"NHS-C024",5
"q.1","Adriani, Nicolaus, and Albertus Christiaan Kruijt. 1951. “Bare’E-Speaking Toradja Of Central Celebes (The East Toradja): Second Volume.” Verhandelingen. Amsterdam: Noord-Hollandsche Uitgevers Maatschappij.",0.575431756219149,0.320391747787687,0.817747472493252,0,"NHS-C024",5
"q.2","Adriani, Nicolaus, and Albertus Christiaan Kruijt. 1951. “Bare’E-Speaking Toradja Of Central Celebes (The East Toradja): Second Volume.” Verhandelingen. Amsterdam: Noord-Hollandsche Uitgevers Maatschappij.",0.181812807705377,-0.0911197078449476,0.467410704371053,0.230166666666667,"NHS-C024",5
"q.3","Adriani, Nicolaus, and Albertus Christiaan Kruijt. 1951. “Bare’E-Speaking Toradja Of Central Celebes (The East Toradja): Second Volume.” Verhandelingen. Amsterdam: Noord-Hollandsche Uitgevers Maatschappij.",-0.570383080785551,-0.8065346346006,-0.333017357486328,0,"NHS-C024",5
"q.1","Adriani, Nicolaus, and Albertus Christiaan Kruijt. 1951. “Bare’E-Speaking Toradja Of Central Celebes (The East Toradja): Third Volume.” Verhandelingen. Amsterdam: Noord-Hollandsche Uitgevers Maatschappij.",0.0962765056334549,-0.0770726119027777,0.278639651720909,0.2945,"NHS-C024",5
"q.2","Adriani, Nicolaus, and Albertus Christiaan Kruijt. 1951. “Bare’E-Speaking Toradja Of Central Celebes (The East Toradja): Third Volume.” Verhandelingen. Amsterdam: Noord-Hollandsche Uitgevers Maatschappij.",0.00654937235649612,-0.182397431947115,0.180518415161415,0.918,"NHS-C024",5
"q.3","Adriani, Nicolaus, and Albertus Christiaan Kruijt. 1951. “Bare’E-Speaking Toradja Of Central Celebes (The East Toradja): Third Volume.” Verhandelingen. Amsterdam: Noord-Hollandsche Uitgevers Maatschappij.",-0.0810347422798249,-0.252947745714251,0.0906276006969777,0.366833333333333,"NHS-C024",5
"q.1","Ainsworth, Mary D. (Salter). 1967. “Infancy In Uganda: Infant Care And The Growth Of Love.” Baltimore: Johns Hopkins Press.",2.27313901554991,0.614246807250168,3.97157425890641,0.00608333333333344,"NHS-C017",12
"q.2","Ainsworth, Mary D. (Salter). 1967. “Infancy In Uganda: Infant Care And The Growth Of Love.” Baltimore: Johns Hopkins Press.",0.232402825217959,-1.63101885682714,2.08239882625806,0.796916666666667,"NHS-C017",12
"q.3","Ainsworth, Mary D. (Salter). 1967. “Infancy In Uganda: Infant Care And The Growth Of Love.” Baltimore: Johns Hopkins Press.",0.247631006306478,-1.71112488181984,2.07347299777396,0.771666666666667,"NHS-C017",12
"q.1","Akiga, Rupert East, and International Institute Of African Languages And Cultures. 1939. “Akiga’S Story: The Tiv Tribe As Seen By One Of Its Members.” London, New York [etc.]: Oxford University Press.",0.0613573348297372,-0.409401554031233,0.593372959424404,0.853583333333333,"NHS-C073",11
"q.2","Akiga, Rupert East, and International Institute Of African Languages And Cultures. 1939. “Akiga’S Story: The Tiv Tribe As Seen By One Of Its Members.” London, New York [etc.]: Oxford University Press.",0.402947612145497,-0.168303061546509,1.04870821698556,0.172833333333333,"NHS-C073",11
"q.3","Akiga, Rupert East, and International Institute Of African Languages And Cultures. 1939. “Akiga’S Story: The Tiv Tribe As Seen By One Of Its Members.” London, New York [etc.]: Oxford University Press.",0.202422577665686,-0.336397296637457,0.778601730161186,0.472333333333333,"NHS-C073",11
"q.1","Alzevedo, Thales de, and Frieda Schütze. 1953. “Colored Elite In A Brazilian City.” Paris: UNESCO.",-0.211708371960637,-1.96056687098164,1.53782795434542,0.812916666666667,"NHS-C029",5
"q.2","Alzevedo, Thales de, and Frieda Schütze. 1953. “Colored Elite In A Brazilian City.” Paris: UNESCO.",0.302780138935937,-1.62716540153041,2.26251575501627,0.767833333333333,"NHS-C029",5
"q.3","Alzevedo, Thales de, and Frieda Schütze. 1953. “Colored Elite In A Brazilian City.” Paris: UNESCO.",0.802910233171614,-1.06542129825476,2.70771625706768,0.40575,"NHS-C029",5
"q.1","Ames, David W. [nd]-/. “Plural Marriage Among The Wolof In The Gambia: With A Consideration Of Problems Of Marital Adjustment And Patterned Ways Of Resolving Tensions.” [S.L.]: [s.n.].",-0.294810800800196,-0.932773366601552,0.303832880158232,0.3545,"NHS-C048",15
"q.2","Ames, David W. [nd]-/. “Plural Marriage Among The Wolof In The Gambia: With A Consideration Of Problems Of Marital Adjustment And Patterned Ways Of Resolving Tensions.” [S.L.]: [s.n.].",-0.0209792305240579,-0.745461959908623,0.685555975670527,0.949916666666667,"NHS-C048",15
"q.3","Ames, David W. [nd]-/. “Plural Marriage Among The Wolof In The Gambia: With A Consideration Of Problems Of Marital Adjustment And Patterned Ways Of Resolving Tensions.” [S.L.]: [s.n.].",-0.2583955888023,-0.904488332842375,0.38668637410253,0.401333333333333,"NHS-C048",15
"q.1","Ames, David W. 1959. “Wolof Co-Operative Work Groups.” Continuity And Change In African Cultures, Edited By William R. Bascom And Melville J. Herskovits. Chicago: University of Chicago Press.",0.195419794345052,-0.954108270876823,1.25051707454849,0.700916666666667,"NHS-C048",15
"q.2","Ames, David W. 1959. “Wolof Co-Operative Work Groups.” Continuity And Change In African Cultures, Edited By William R. Bascom And Melville J. Herskovits. Chicago: University of Chicago Press.",-0.0379102295008037,-1.15054066470091,1.11211581443335,0.936083333333333,"NHS-C048",15
"q.3","Ames, David W. 1959. “Wolof Co-Operative Work Groups.” Continuity And Change In African Cultures, Edited By William R. Bascom And Melville J. Herskovits. Chicago: University of Chicago Press.",0.397764797033119,-0.717734031175334,1.47160581018094,0.456083333333333,"NHS-C048",15
"q.1","Anderson, Myrdene. 1978. “Saami Ethnoecology: Resource Management In Norwegian Lapland.” Ann Arbor, Mich.: University Microfilms International.",0.590168706937969,-0.498352017085203,1.66796168452068,0.280916666666667,"NHS-C007",10
"q.2","Anderson, Myrdene. 1978. “Saami Ethnoecology: Resource Management In Norwegian Lapland.” Ann Arbor, Mich.: University Microfilms International.",0.13968501200378,-1.08616312099357,1.40577119502842,0.809,"NHS-C007",10
"q.3","Anderson, Myrdene. 1978. “Saami Ethnoecology: Resource Management In Norwegian Lapland.” Ann Arbor, Mich.: University Microfilms International.",0.126591260452333,-0.991913677419022,1.27705218036903,0.8225,"NHS-C007",10
"q.1","Antropova, V. V., and V. G. Kuznetsova. 1964. “Chukchi.” Peoples Of Siberia, Edited By M. G. Levin And L. P. Potapov. Chicago And London: University of Chicago Press.",-0.205274920498313,-1.95094495401193,1.53059370965309,0.800083333333333,"NHS-C016",7
"q.2","Antropova, V. V., and V. G. Kuznetsova. 1964. “Chukchi.” Peoples Of Siberia, Edited By M. G. Levin And L. P. Potapov. Chicago And London: University of Chicago Press.",-0.0485132113530167,-1.92116974302432,1.85694847707146,0.954833333333333,"NHS-C016",7
"q.3","Antropova, V. V., and V. G. Kuznetsova. 1964. “Chukchi.” Peoples Of Siberia, Edited By M. G. Levin And L. P. Potapov. Chicago And London: University of Chicago Press.",-0.21595464370758,-2.01391986804387,1.74488780846772,0.79,"NHS-C016",7
"q.1","Archer, W. G. (William George). 1974. “Hill Of Flutes: Life, Love, And Poetry In Tribal India : A Portrait Of The Santals.” Pittsburgh: University of Pittsburgh Press.",0.65529238524487,0.49886146185768,0.754182412297763,0,"NHS-C083",7
"q.2","Archer, W. G. (William George). 1974. “Hill Of Flutes: Life, Love, And Poetry In Tribal India : A Portrait Of The Santals.” Pittsburgh: University of Pittsburgh Press.",0.132510126895382,0.00634414414940352,0.260427475178483,0.0415000000000001,"NHS-C083",7
"q.3","Archer, W. G. (William George). 1974. “Hill Of Flutes: Life, Love, And Poetry In Tribal India : A Portrait Of The Santals.” Pittsburgh: University of Pittsburgh Press.",0.743086241702726,0.574950897163251,0.879561052205957,0,"NHS-C083",7
"q.1","Archer, W. G. (William George). 1984. “Tribal Law And Justice: A Report On The Santal.” New Delhi: Concept.",0.229573337116495,-0.16604843082174,0.59719285937869,0.273333333333333,"NHS-C083",7
"q.2","Archer, W. G. (William George). 1984. “Tribal Law And Justice: A Report On The Santal.” New Delhi: Concept.",0.45918349837537,0.0611481006464751,0.865727524831804,0.0324166666666668,"NHS-C083",7
"q.3","Archer, W. G. (William George). 1984. “Tribal Law And Justice: A Report On The Santal.” New Delhi: Concept.",0.134313100349781,-0.254108133254492,0.540228232283007,0.5135,"NHS-C083",7
"q.1","Arhin, Kwame. 1986. “Asante Praise Poems: The Ideology Of Patrimonialism.” Paideuma, 163-97.",0.667590094920328,-1.08566850573239,2.47957973227876,0.45875,"NHS-C108",14
"q.2","Arhin, Kwame. 1986. “Asante Praise Poems: The Ideology Of Patrimonialism.” Paideuma, 163-97.",0.0913659748562936,-1.80968879301826,1.99432271125067,0.92425,"NHS-C108",14
"q.3","Arhin, Kwame. 1986. “Asante Praise Poems: The Ideology Of Patrimonialism.” Paideuma, 163-97.",-0.0654559108829402,-1.9705123664351,1.78124077225036,0.942333333333333,"NHS-C108",14
"q.1","Arno, Andrew. 1993. “World Of Talk On A Fijian Island: An Ethnography Of Law And Communication Causation.” Norwood, N.J.: Ablex Publishing Corporation.",-0.91851654438119,-1.58877467718559,-0.270696546385184,0.00391666666666667,"NHS-C052",4
"q.2","Arno, Andrew. 1993. “World Of Talk On A Fijian Island: An Ethnography Of Law And Communication Causation.” Norwood, N.J.: Ablex Publishing Corporation.",-0.841861872889577,-1.63497050956202,-0.0407729353931175,0.0393333333333333,"NHS-C052",4
"q.3","Arno, Andrew. 1993. “World Of Talk On A Fijian Island: An Ethnography Of Law And Communication Causation.” Norwood, N.J.: Ablex Publishing Corporation.",0.0904451000676658,-0.679095382492332,0.909047057540996,0.8345,"NHS-C052",4
"q.1","Attagara, Kingkeo. 1984. “Folk Religion Of Ban Nai, A Hamlet In Central Thailand.” Ann Arbor, Michigan: University Microfilms.",-0.1006627916481,-0.298452786914903,0.0671340898705938,0.30425,"NHS-C085",7
"q.2","Attagara, Kingkeo. 1984. “Folk Religion Of Ban Nai, A Hamlet In Central Thailand.” Ann Arbor, Michigan: University Microfilms.",-0.363570423351088,-0.568219976769594,-0.163488088766641,0,"NHS-C085",7
"q.3","Attagara, Kingkeo. 1984. “Folk Religion Of Ban Nai, A Hamlet In Central Thailand.” Ann Arbor, Michigan: University Microfilms.",-0.156549457236952,-0.384273399721499,0.0605182458896746,0.168916666666667,"NHS-C085",7
"q.1","Baldus, Herbert, and Ivana Lillios. 1937. “Social Position Of The Woman Among The Eastern Bororo.” Ensaios De Etnologia Brasileira, By Herbert Baldus. Sao Paulo, Brazil: Companhia Editora Nacional.",-0.223374546901241,-1.81406135360715,1.36214759306507,0.780166666666667,"NHS-C111",9
"q.2","Baldus, Herbert, and Ivana Lillios. 1937. “Social Position Of The Woman Among The Eastern Bororo.” Ensaios De Etnologia Brasileira, By Herbert Baldus. Sao Paulo, Brazil: Companhia Editora Nacional.",0.811616837789912,-0.818865605322227,2.51799830917445,0.33475,"NHS-C111",9
"q.3","Baldus, Herbert, and Ivana Lillios. 1937. “Social Position Of The Woman Among The Eastern Bororo.” Ensaios De Etnologia Brasileira, By Herbert Baldus. Sao Paulo, Brazil: Companhia Editora Nacional.",-0.882423097796866,-2.65035626582188,0.797090713503099,0.30325,"NHS-C111",9
"q.1","Baldwin, B. 1945. “Usituma!: Song Of Heaven.” Oceania 15: 201-38.",-0.262589995101722,-0.751916607752441,0.223492646321391,0.291583333333333,"NHS-C006",12
"q.2","Baldwin, B. 1945. “Usituma!: Song Of Heaven.” Oceania 15: 201-38.",-0.777412153402469,-1.34767554663104,-0.238739630061275,0.0035,"NHS-C006",12
"q.3","Baldwin, B. 1945. “Usituma!: Song Of Heaven.” Oceania 15: 201-38.",0.712557259494506,0.158538103574837,1.26039608750992,0.0179166666666666,"NHS-C006",12
"q.1","Bamrungsuk, Sumālī. 1995. “Love And Marriage: Mate Selection In Tewntieth-Century Central Thailand.” Chulalongkåonmahawitthayalai. Thai Studies. Bangkok, Thailand: Produced by Thai Studies Section Faculty of Arts, Chulalongkorn University, Chulalongkorn University Press.",0.304058887938874,-0.337100050749948,0.932952016410163,0.314916666666667,"NHS-C085",7
"q.2","Bamrungsuk, Sumālī. 1995. “Love And Marriage: Mate Selection In Tewntieth-Century Central Thailand.” Chulalongkåonmahawitthayalai. Thai Studies. Bangkok, Thailand: Produced by Thai Studies Section Faculty of Arts, Chulalongkorn University, Chulalongkorn University Press.",0.297627765681744,-0.419060112876028,0.950002336190893,0.394083333333333,"NHS-C085",7
"q.3","Bamrungsuk, Sumālī. 1995. “Love And Marriage: Mate Selection In Tewntieth-Century Central Thailand.” Chulalongkåonmahawitthayalai. Thai Studies. Bangkok, Thailand: Produced by Thai Studies Section Faculty of Arts, Chulalongkorn University, Chulalongkorn University Press.",0.196135729857974,-0.446467091004304,0.841020613960011,0.566666666666667,"NHS-C085",7
"q.1","Barker, James, and Sidney Muirden. 1953. “Memoir On The Culture Of The Waica.” Boletín Indigenista Venezolano 1: 433-89 [HRAF ms.: 1-65 ].",0.280456615554142,-0.310177574626115,0.904348872586281,0.356083333333333,"NHS-C116",5
"q.2","Barker, James, and Sidney Muirden. 1953. “Memoir On The Culture Of The Waica.” Boletín Indigenista Venezolano 1: 433-89 [HRAF ms.: 1-65 ].",-0.0827344336749864,-0.762467221251193,0.635671784048031,0.800083333333333,"NHS-C116",5
"q.3","Barker, James, and Sidney Muirden. 1953. “Memoir On The Culture Of The Waica.” Boletín Indigenista Venezolano 1: 433-89 [HRAF ms.: 1-65 ].",0.0653433888568479,-0.61089650332629,0.722287087708146,0.827,"NHS-C116",5
"q.1","Barton, Roy Franklin. 1911. “Harvest Feast Of The Kiangan Ifugao.” Philippine Journal Of Science 6. Manila: 81-105 , plates.",-0.341683877374932,-1.96234176074037,1.28911834818826,0.666833333333333,"NHS-C008",8
"q.2","Barton, Roy Franklin. 1911. “Harvest Feast Of The Kiangan Ifugao.” Philippine Journal Of Science 6. Manila: 81-105 , plates.",-0.0481000609558333,-1.84719344374344,1.81338464747599,0.952833333333333,"NHS-C008",8
"q.3","Barton, Roy Franklin. 1911. “Harvest Feast Of The Kiangan Ifugao.” Philippine Journal Of Science 6. Manila: 81-105 , plates.",-0.263643907980912,-1.92740006945087,1.43209745175993,0.753833333333333,"NHS-C008",8
"q.1","Barton, Roy Franklin. 1922. “Ifugao Economics.” Publications In American Archaeology And Ethnology. Berkeley: University of California Press.",0.652254988415624,-0.238860722300388,1.55569194745764,0.153833333333333,"NHS-C008",8
"q.2","Barton, Roy Franklin. 1922. “Ifugao Economics.” Publications In American Archaeology And Ethnology. Berkeley: University of California Press.",0.328471100703956,-0.696185435596782,1.37160589358676,0.538333333333333,"NHS-C008",8
"q.3","Barton, Roy Franklin. 1922. “Ifugao Economics.” Publications In American Archaeology And Ethnology. Berkeley: University of California Press.",0.672137776517926,-0.307861041743195,1.6456637742867,0.173,"NHS-C008",8
"q.1","Barton, Roy Franklin. 1930. “Half-Way Sun: Life Among The Headhunters Of The Philippines.” New York: Brewer & Warren, Inc.",0.530046735264409,-0.384776494418635,1.45600844139046,0.258833333333333,"NHS-C008",8
"q.2","Barton, Roy Franklin. 1930. “Half-Way Sun: Life Among The Headhunters Of The Philippines.” New York: Brewer & Warren, Inc.",0.358569368902376,-0.669193976653328,1.40840110830318,0.501083333333333,"NHS-C008",8
"q.3","Barton, Roy Franklin. 1930. “Half-Way Sun: Life Among The Headhunters Of The Philippines.” New York: Brewer & Warren, Inc.",0.62879956419927,-0.404046061142804,1.73669936540581,0.232916666666667,"NHS-C008",8
"q.1","Barton, Roy Franklin. 1955. “Mythology Of The Ifugaos.” Memoirs. Philadelphia: American Folklore Society.",0.0872282540782147,-1.91723358191288,2.05873004639357,0.931666666666667,"NHS-C008",8
"q.2","Barton, Roy Franklin. 1955. “Mythology Of The Ifugaos.” Memoirs. Philadelphia: American Folklore Society.",0.360598108381226,-1.72659508047343,2.46977568635463,0.743166666666667,"NHS-C008",8
"q.3","Barton, Roy Franklin. 1955. “Mythology Of The Ifugaos.” Memoirs. Philadelphia: American Folklore Society.",0.268211558039234,-2.2376801348921,2.59715236875244,0.787583333333333,"NHS-C008",8
"q.1","Basedow, Herbert. 1925. “Australian Aboriginal.” Adelaide: F. W. Preece and sons.",-0.454807098287033,-1.09524092768865,0.150110196402262,0.143166666666667,"NHS-C077",13
"q.2","Basedow, Herbert. 1925. “Australian Aboriginal.” Adelaide: F. W. Preece and sons.",-0.282189119697793,-0.914587480577333,0.345361506464982,0.3865,"NHS-C077",13
"q.3","Basedow, Herbert. 1925. “Australian Aboriginal.” Adelaide: F. W. Preece and sons.",0.0555169011130325,-0.638939667287949,0.803714367059493,0.893833333333333,"NHS-C077",13
"q.1","Beaglehole, Ernest, and Pearl Beaglehole. 1935. “Hopi Of The Second Mesa.” Memoirs Of The American Anthropological Association. Menasha, Wisconsin: American Anthropological Association.",0.0533477088230333,-0.65131441090233,0.80359647885807,0.904,"NHS-C067",26
"q.2","Beaglehole, Ernest, and Pearl Beaglehole. 1935. “Hopi Of The Second Mesa.” Memoirs Of The American Anthropological Association. Menasha, Wisconsin: American Anthropological Association.",0.255282313328446,-0.583120108075209,1.07363073309155,0.523583333333333,"NHS-C067",26
"q.3","Beaglehole, Ernest, and Pearl Beaglehole. 1935. “Hopi Of The Second Mesa.” Memoirs Of The American Anthropological Association. Menasha, Wisconsin: American Anthropological Association.",-0.0663469850232605,-0.861512464199604,0.742667921787021,0.872833333333333,"NHS-C067",26
"q.1","Beaglehole, Ernest, and Pearl Beaglehole. 1937. “Notes On Hopi Economic Life.” Yale University Publications In Anthropology. New Haven: Pub. for the Section of Anthropology, Department of the Social Sciences, Yale University, by the Yale University Press ; H. Milford, Oxford University Press.",-0.283980712310789,-1.93732181405407,1.40490777495589,0.725583333333333,"NHS-C067",26
"q.2","Beaglehole, Ernest, and Pearl Beaglehole. 1937. “Notes On Hopi Economic Life.” Yale University Publications In Anthropology. New Haven: Pub. for the Section of Anthropology, Department of the Social Sciences, Yale University, by the Yale University Press ; H. Milford, Oxford University Press.",-0.392745833047435,-2.11102062450621,1.3177940031245,0.648,"NHS-C067",26
"q.3","Beaglehole, Ernest, and Pearl Beaglehole. 1937. “Notes On Hopi Economic Life.” Yale University Publications In Anthropology. New Haven: Pub. for the Section of Anthropology, Department of the Social Sciences, Yale University, by the Yale University Press ; H. Milford, Oxford University Press.",0.683165628115005,-1.11350112313067,2.55088730725236,0.447083333333333,"NHS-C067",26
"q.1","Beaglehole, Ernest, and Pearl Beaglehole. 1937. “Notes On Hopi Economic Life.” Yale University Publications In Anthropology. New Haven: Pub. for the Section of Anthropology, Department of the Social Sciences, Yale University, by the Yale University Press ; H. Milford, Oxford University Press. ",-0.379061133250174,-1.92326281394743,1.14148880454291,0.6205,"NHS-C067",26
"q.2","Beaglehole, Ernest, and Pearl Beaglehole. 1937. “Notes On Hopi Economic Life.” Yale University Publications In Anthropology. New Haven: Pub. for the Section of Anthropology, Department of the Social Sciences, Yale University, by the Yale University Press ; H. Milford, Oxford University Press. ",-0.123228643742497,-1.85311138702887,1.62171279773535,0.891416666666667,"NHS-C067",26
"q.3","Beaglehole, Ernest, and Pearl Beaglehole. 1937. “Notes On Hopi Economic Life.” Yale University Publications In Anthropology. New Haven: Pub. for the Section of Anthropology, Department of the Social Sciences, Yale University, by the Yale University Press ; H. Milford, Oxford University Press. ",-0.213188494704872,-1.95252950304777,1.50936721981036,0.802333333333333,"NHS-C067",26
"q.1","Beaglehole, Ernest. 1970. “Hopi Hunting And Hunting Fritual.” Yale University Publications In Anthropology. New Haven: Human Relations Area Files Press.",-0.00819969474668238,-1.09407801561011,1.06394612155557,0.995333333333333,"NHS-C067",26
"q.2","Beaglehole, Ernest. 1970. “Hopi Hunting And Hunting Fritual.” Yale University Publications In Anthropology. New Haven: Human Relations Area Files Press.",0.110525427083689,-0.934992288487348,1.20724423414463,0.842833333333333,"NHS-C067",26
"q.3","Beaglehole, Ernest. 1970. “Hopi Hunting And Hunting Fritual.” Yale University Publications In Anthropology. New Haven: Human Relations Area Files Press.",-0.0567254063160886,-1.22385568531573,1.13277285715337,0.918333333333333,"NHS-C067",26
"q.1","Becher, Hans, and Frieda Schütze. 1960. “Surara And Pakidai, Two Yanoama Tribes In Northwest Brazil.” Mitteilungen. Hamburg: Kommissionsverlag Cram, De Gruyter & Co.",-0.341153823020628,-0.667417051243112,0.00551576942839279,0.0544166666666667,"NHS-C116",5
"q.2","Becher, Hans, and Frieda Schütze. 1960. “Surara And Pakidai, Two Yanoama Tribes In Northwest Brazil.” Mitteilungen. Hamburg: Kommissionsverlag Cram, De Gruyter & Co.",-0.362394034788707,-0.753663173925458,0.0683588254580502,0.0983333333333333,"NHS-C116",5
"q.3","Becher, Hans, and Frieda Schütze. 1960. “Surara And Pakidai, Two Yanoama Tribes In Northwest Brazil.” Mitteilungen. Hamburg: Kommissionsverlag Cram, De Gruyter & Co.",-0.739569413315256,-1.15400389058298,-0.275636512517552,0.000833333333333333,"NHS-C116",5
"q.1","Beierle, John, and Martin J. Malone. 1997. “Culture Summary: Eastern Toraja.” New Haven, Conn.: HRAF.",-0.332083974708949,-2.17960821543138,1.58342960725035,0.71475,"NHS-C024",5
"q.2","Beierle, John, and Martin J. Malone. 1997. “Culture Summary: Eastern Toraja.” New Haven, Conn.: HRAF.",-0.968501979000983,-2.92441978607892,0.890625714185507,0.310083333333333,"NHS-C024",5
"q.3","Beierle, John, and Martin J. Malone. 1997. “Culture Summary: Eastern Toraja.” New Haven, Conn.: HRAF.",0.479537924427542,-1.39560129269292,2.34618210493238,0.608166666666667,"NHS-C024",5
"q.1","Beierle, John. 1995. “Culture Summary: Lozi.” New Haven, Conn.: HRAF.",-0.967090322672099,-2.83385382658576,0.861888219388745,0.29025,"NHS-C068",5
"q.2","Beierle, John. 1995. “Culture Summary: Lozi.” New Haven, Conn.: HRAF.",0.376257620268092,-1.491815957296,2.22499285744413,0.676916666666667,"NHS-C068",5
"q.3","Beierle, John. 1995. “Culture Summary: Lozi.” New Haven, Conn.: HRAF.",0.882098102750954,-1.02119202635659,2.8296700525683,0.363333333333333,"NHS-C068",5
"q.1","Beierle, John. 1998. “Culture Summary: Tukano.” New Haven, Conn.: HRAF.",-0.544138750685453,-1.45512976030374,0.340876790668475,0.23625,"NHS-C115",9
"q.2","Beierle, John. 1998. “Culture Summary: Tukano.” New Haven, Conn.: HRAF.",-0.328169592796927,-1.41694390140454,0.755680358483137,0.539,"NHS-C115",9
"q.3","Beierle, John. 1998. “Culture Summary: Tukano.” New Haven, Conn.: HRAF.",0.0104647411752154,-1.03215912194573,1.07732572337937,0.99425,"NHS-C115",9
"q.1","Beik, Janet. 1984. “Hausa Theatre In Niger: A Contemporary Oral Art.” Ann Arbor, Mich.: University Microfilms International.",-0.100297238788805,-1.9047935761927,1.69104056521407,0.90775,"NHS-C066",10
"q.2","Beik, Janet. 1984. “Hausa Theatre In Niger: A Contemporary Oral Art.” Ann Arbor, Mich.: University Microfilms International.",0.869192232654504,-1.0275294028787,2.73353551294531,0.36075,"NHS-C066",10
"q.3","Beik, Janet. 1984. “Hausa Theatre In Niger: A Contemporary Oral Art.” Ann Arbor, Mich.: University Microfilms International.",1.28253172821048,-0.64780665457869,3.25093514497955,0.183083333333333,"NHS-C066",10
