id_nhs,indx,songfunction,score1,score2,score3,culture,hraf_region,hraf_subregion,meanest1,meancilo1,meancihi1,meanpval1,sdest1,sdcilo1,sdcihi1,meanest2,meancilo2,meancihi2,meanpval2,sdest2,sdcilo2,sdcihi2,meanest3,meancilo3,meancihi3,meanpval3,sdest3,sdcilo3,sdcihi3,ncites,ncites_str,npassages
NHS-C002,2026,dance,.16603422,.45081311,-.2362899,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2024,dance,.17522301,.37818313,-.23192887,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2067,other,-.029190764,.32750806,.12346247,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,1997,dance,.80351746,-.72744948,-.090302624,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2030,other,.58933121,-.14926447,-.35440847,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2020,dance,.026632752,.15134269,-.01422312,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,1988,dance,-.025427518,.53159022,-.10302013,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2017,other,-.11121008,-.094771504,.53830135,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,1994,dance,.87536931,-.2819691,-.35079178,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2060,other,.62792248,-.22073674,.066833876,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2088,dance,.7400679,.3153767,-.30877921,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2037,dance,1.0119318,-.58270204,.034021337,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2036,dance,.3903214,-.22517483,.17047246,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,1980,dance,.04946458,-.13522227,.29424316,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2051,dance,.10353425,-.20262183,.39910594,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2040,dance,.90312612,-.43138149,-.21561399,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2058,other,.55876791,.069889307,-.13309513,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2016,dance,.71145356,-.23937613,-.30568272,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2011,dance,.51528394,-.45613548,.015445848,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2039,other,.21940075,-.25789091,-.0047755279,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2050,other,.60940796,-.37775126,-.10403366,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,1990,other,.75335956,-.74520987,.49021444,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2022,dance,.46345273,-.12443231,-.092068054,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,1983,dance,.16635576,-.20069066,.19123027,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2005,dance,.93800169,.11379062,-1.1895707,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2015,dance,.82710624,-.50488877,-.28083459,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2073,other,.10748088,-.1184884,.47797343,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,1971,other,.82564992,-.31242225,-.17560115,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,1978,dance,.53725183,.0038438891,-.30388871,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2057,other,-.23056571,.0164773,.32593662,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2054,other,-.17202741,-.17568779,.27571216,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2009,dance,.65469086,.12852548,-.24479404,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2061,dance,.36760014,-.13988419,.39929721,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2076,other,.58792329,.012665357,.44884682,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2027,dance,.46183476,-.063456342,-.097382724,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2065,dance,.62172824,-.40170729,-.27579471,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,1993,dance,.80191123,-.70187056,-.13016158,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2062,other,-1.9003173,-.0090334965,-.94686645,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2075,other,-.18149053,.062803499,.48184463,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2048,dance,.70153224,-.20374757,-.61164427,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2000,dance,.89647418,-.30375218,-.34714019,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2059,other,.30729756,-.20611952,.51005369,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2068,dance,.39296165,-.29247862,.13594946,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2070,other,.35404718,-.61409289,.2392216,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,1995,dance,.87315941,-.27123353,-.31712848,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2044,dance,.59302044,-.37092349,-.074217983,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2071,dance,.82842243,-.46684566,-.40101692,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,1989,dance,.27465561,.25033697,-.1382432,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2077,other,.26279306,-.051583525,.36816767,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,1985,dance,.16293944,.65065897,-.53435731,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2084,dance,.62306571,-.2094368,-.026769921,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2085,other,.67997015,-.67983115,.41275433,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,1970,other,.79081732,-.64748764,-.037938952,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,1969,other,1.121019,-.39657772,-.79168314,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,1973,dance,.55877781,-.52351469,.12925261,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2035,dance,.41848403,.23712668,-.51170516,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2072,other,.24387316,-.19072819,.59178132,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
NHS-C002,2042,other,.50674915,.28312749,-.55351359,Iroquois (16),North America,Eastern Woodlands,-.43790251,-.63088608,-.25607899,0,.674284225976362,.577724408251406,.764483376034827,-.20689245,-.42289037,-.0005881848,.0495,.71699465886147,.6213752354433369,.802110704379593,-.065633468,-.26407886,.13336538,.50849998,.705107463923217,.5633007470211699,.871399445860457,16,16,121
